id_global,id_PGJ,id_SSC,id_C5,fecha_incidente,hora_incidente,calle,colonia,alcaldia,lat,lon,delito_pgj,categoria_delito_pgj,fiscalia,agencia,unidad_investigacion,no_folio_ssc,tipo_evento_ssc,tipo_interseccion,zona_ssc,cuadrante_ssc,sector_ssc,reporte_ssc,tipo_vehiculo_1,tipo_vehiculo_2,tipo_vehiculo_3,tipo_vehiculo_4,marca_vehiculo_1,marca_vehiculo_2,marca_vehiculo_3,marca_vehiculo_4,ruta_transporte_publico,matricula_1,matricula_2,matricula_3,matricula_4,condicion,lesiones,edad_occiso,edad_lesionado,total_occisos,total_lesionados,identidad,unidad_medica_de_apoyo,matricula_unidad_medica,lugar_del_deceso,trasladados_lesionado,hospital,observaciones_ssc,codigo_cierre_c5,incidente_c4,clas_con_f_alarma_c5,tipo_entrada_c5
128,23795,15001,C5/181128/00927,28/11/2018,06:19:21,IGNACIO ZARAGOZA,SANTA MARTHA ACATITLA SUR,IZTAPALAPA,19.37515383,-99.02077739,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-3CD,841927,ATROPELLADO,T,3,4,OASIS,OASIS,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,POLITRAUMATIZADO,30,NA,1,0,PEATON,ERUM/CCO,62,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
129,23886,15293,C5/181202/02212,02/12/2018,04:46:58,PROLONGACION JALISCO,NOCHTLA (SAN PEDRO ATOCPAN),MILPA ALTA,19.20369923,-99.03956534,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MILPA ALTA,MIL-1,UI-3CD,849032,DERRAPADO,CRUZ,3,1,MILPA ALTA,MILPA ALTA,MOTOCICLETA,NA,NA,NA,PULSAR,NA,NA,NA,NA,3P4WV,NA,NA,NA,OCCISO,SIN SIGNOS VITALES,26,NA,1,0,MOTOCICLISTA,CCO,9615,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,RADIO
130,23911,15317,C5/181203/00790,03/12/2018,03:17:30,MANUEL LEBRIJA SIN NUMERO,AMPLIACION ADOLFO LOPEZ MATEOS,VENUSTIANO CARRANZA,19.41505744,-99.07385228,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-5,UI-1SD,850560,CHOQUE,RAMAS MULTIPLES,1,N-4.2.4,ARENAL,PBI,AUTOMOVIL,OBJETO FIJO,NA,NA,ARMADA,NA,NA,NA,NA,H46ALY,NA,NA,NA,OCCISO,DECESO,31,40,1,1,PASAJERO,ERUM/CCO,MX006G2  387  387,EN EL LUGAR DE LOS HECHOS,2,SD,POSTE,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,RADIO
131,23987,15490,C5/181206/00878,06/12/2018,05:28:28,AVENIDA REVOLUCIÓN Y CALLE 10,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,19.38910807,-99.18615539,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-1SD,855860,CHOQUE,CRUZ,4,2,NAPOLES,NAPOLES,CAMION DE CARGA,AUTOMOVIL,BICICLETA,NA,SD,CRUISER,SD,NA,NA,1330BE,NA,NA,NA,OCCISO,DECESO POR ATROPELLAMIENTO,30,NA,1,0,CICLISTA,CRUZ ROJA/CCO,48CR,EN EL LUGAR DE LOS HECHOS,0,NA,RECOLECTOR DE BASURA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
132,24127,15802,C5/181211/07429,11/12/2018,19:05:59,INSURGENTES SUR,INSURGENTES MIXCOAC,BENITO JUAREZ,19.3714876,-99.17979549,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-2,UI-1CD,866050,ATROPELLADO,CRUZ,4,S-1-3-10,NAPOLES,NAPOLES,METROBUS,NA,NA,NA,SD,NA,NA,NA,SD,259,NA,NA,NA,OCCISO,DECESO POR FX EN CRANEO,43,NA,1,0,PEATON,CCO,E06,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
133,24188,15958,C5/181214/03144,14/12/2018,10:14:48,CALZ. DE LOS MISTERIOS,VILLA GUSTAVO A. MADERO,GUSTAVO A MADERO,19.4850661,-99.1185732,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-4,UI-1CD,871293,ATROPELLADO,T,1,1,TEPEYAC,TEPEYAC,AUTOMOVIL,NA,NA,NA,CASAVAN,NA,NA,NA,NA,18065,NA,NA,NA,OCCISO,DECESO POR ATROPELLAMIENTO,77,NA,1,0,PEATON,CCO,N83ATN,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,RADIO
134,24190,15983,C5/181214/03616,14/12/2018,11:11:05,AV. AQUILES SERDAN,EL ROSARIO,AZCAPOTZALCO,19.5020044,-99.2046679,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AZCAPOTZALCO,AZ-2,UI-1CD,871406,CHOQUE,CRUZ,5,2,HORMIGA,HORMIGA,MOTOCICLETA,AUTOMOVIL,NA,NA,FIAT PALIO,YAMAHA,NA,NA,NA,MXE9792,G62FX,NA,NA,OCCISO,AUSENCIA DE SIGNOS VITALES,35,NA,1,0,MOTOCICLISTA,CCO,19PC,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,LLAMADA DEL 911
135,24281,16177,C5/181218/02890,18/12/2018,10:46:38,BOLEO,VALLE GÓMEZ,CUAUHTEMOC,19.45714411,-99.12358397,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-2CD,879040,CHOQUE,T,2,C-2.5.7,TLATELOLCO,TLATELOLCO,CAMION DE CARGA,BICICLETA,NA,NA,CHEVROLET,SD,NA,NA,NA,33AC6V,NA,NA,NA,OCCISO,DECESO POR ATROPELLAMIENTO,25,NA,1,0,CICLISTA,ERUM/CCO,41 MX009G2,EN EL LUGAR DE LOS HECHOS,0,NA,SD,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
136,24324,16228,C5/181219/08524,19/12/2018,20:47:58,EJE UNO,BUENAVISTA,CUAUHTEMOC,19.4457465,-99.1497853,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,882021,ATROPELLADO,CRUZ,2,C-2-8,BUENAVISTA,BUENAVISTA,METROBUS,NA,NA,NA,VOLVO,NA,NA,NA,SD,562,NA,NA,NA,OCCISO,MUERTE POR ATROPELLAMIENTO,40,NA,1,0,PEATON,CRUZ ROJA/CCO,40,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
137,24360,16349,C5/181221/01991,21/12/2018,08:14:59,AV. AZCAPOTZALCO,DEL RECREO,AZCAPOTZALCO,19.47429238,-99.18714838,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AZCAPOTZALCO,AZ-1,UI-2SD,884667,CHOQUE,CRUZ,5,P-2.1.5,CLAVERIA,CLAVERIA,BICICLETA,CAMION DE CARGA,NA,NA,SD,SD ,NA,NA,NA,NA,SD,NA,NA,OCCISO,TCE,30,NA,1,0,CICLISTA,CCO,CDMX046,EN EL LUGAR DE LOS HECHOS,0,NA,SD,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
138,24403,16415,C5/181222/11181,22/12/2018,22:59:43,CALZADA IGNACIO ZARAGOZA,SANTA CRUZ AVIACIÓN,VENUSTIANO CARRANZA,19.4223877,-99.0970005,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-5,UI-1SD,888326,ATROPELLADO,T,1,5,ZARAGOZA,ZARAGOZA,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,POLITRAUMATIZADO,75,NA,1,0,PEATON,CCO,MX050G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
139,24416,16484,C5/181223/09125,23/12/2018,20:10:14,AVENIDA EDUARDO MOLINA,20 DE NOVIEMBRE,VENUSTIANO CARRANZA,19.44873536,-99.11052381,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-1CD,890094,ATROPELLADO,T,1,SD,MOCTEZUMA,MOCTEZUMA,METROBUS,NA,NA,NA,SD,NA,NA,NA,SD,614,NA,NA,NA,OCCISO,DECESO TRAUMATIZADO,45,NA,1,0,PEATON,CCO,MX067G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
140,24462,16643,C5/181226/04052,26/12/2018,13:59:44,5 DE MAYO Y FRAY BARTOLOME DE LAS CASAS,VASCO DE QUIROGA,GUSTAVO A MADERO,19.4979588,-99.0909299,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-4,UI-1CD,895085,ATROPELLADO,CRUZ,1,SD,QUIROGA,QUIROGA,MICROBUS,NA,NA,NA,SD,NA,NA,NA,18,5268006,NA,NA,NA,OCCISO,DECESO,7,NA,1,0,PEATON,ERUM/CCO,MX009G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
141,24473,16716,C5/181227/06659,27/12/2018,18:45:19,AVENIDA TAXQUEÑA,CAMPESTRE CHURUBUSCO,COYOACAN,19.3409422,-99.1363987,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-2,UI-2CD,897400,ATROPELLADO,CRUZ,4,S.2.3.5,TAXQUEÑA,TAXQUEÑA,AUTOBUS DE PASAJEROS,NA,NA,NA,VOLKS BUS,NA,NA,NA,NA,10493,NA,NA,NA,OCCISO,DECESO POR TRAUMA DE TORAZ,45,NA,1,0,PEATON,CCO,3,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,RADIO
142,24487,16820,C5/181228/02194,28/12/2018,09:12:20,CALZ. IGNACIO ZARAGOZA,SAN LORENZO XICOTENCATL,IZTAPALAPA,19.38257524,-99.03053163,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-3CD,898515,DERRAPADO,T,3,O-2.1.6 ,OASIS,OASIS,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,NA,9A4KV,NA,NA,NA,OCCISO,DECESO POR TCE,21,24,1,1,PASAJERO,CCO,393SAMU,EN EL LUGAR DE LOS HECHOS,1,SD,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,LLAMADA DEL 911
143,24525,16849,C5/181229/08240,29/12/2018,19:41:10,CALLE MIMOSAS,PASTEROS,AZCAPOTZALCO,19.4932415,-99.1943704,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AZCAPOTZALCO,AZ-2,UI-1CD,901505,ATROPELLADO,CRUZ,5,6,HORMIGA,HORMIGA,AUTOMOVIL,NA,NA,NA,VERSA,NA,NA,NA,NA,NDL2534,NA,NA,NA,OCCISO,AUSENCIA DE SIGNOS VITALES,SD,NA,1,0,PEATON,CCO,19PC,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,LLAMADA DEL 911
144,17809,2018,CH/180301/00384,01/03/2018,01:57:22,AVENIDA INSURGENTES,TABACALERA,CUAUHTEMOC,19.4371717,-99.15672439,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,391889,CHOQUE,CRUZ,2,C-1.3.5,REVOLUCION ALAMEDA,REVOLUCION ALAMEDA,MOTOCICLETA,AUTOMOVIL,NA,NA,YAMAHA,CHEVY,NA,NA,NA,4F6HT,NEW7090,NA,NA,OCCISO,OCCISO POR TCE,26,19,1,1,PASAJERO,CRUZ ROJA/CCO,17,EN EL LUGAR DE LOS HECHOS,1,SD,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,BOTÓN DE AUXILIO
145,17872,2094,CH/180303/04220,03/03/2018,11:49:56,ISABEL LA CATOLICA,OBRERA,CUAUHTEMOC,19.41615404,-99.13853408,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-3CD,SD,ATROPELLADO,CRUZ,2,SD,SD,SD,SD,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,OCCISO ,57,NA,1,0,PEATON,CRUZ ROJA/CCO,41,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
146,20143,5450,CH/180614/08592,14/06/2018,20:27:40,EJE 1 NORTE MOSQUETA,GUERRERO,CUAUHTEMOC,19.44450904,-99.14255815,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1CD,541665,ATROPELLADO,CRUZ,2,C-2.2.15,BUENAVISTA,BUENAVISTA,AUTOMOVIL,NA,NA,NA,FORD,NA,NA,NA,NA,MNH5190,NA,NA,NA,OCCISO,OCCISO,SD,NA,1,0,PEATON,CCO,389,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
147,24207,15967,CH/181214/10900,14/12/2018,23:27:47,NARANJO,ATLAMPA,CUAUHTEMOC,19.45530161,-99.15808118,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-1,UI-1SD,872763,ATROPELLADO,CRUZ,2,C-2.5.1,TLATELOLCO,TLATELOLCO,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,DECESO POR ATROPELLAMIENTO,18,NA,1,0,PEATON,CCO,74CR,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
148,18169,2556,GA/180315/08735,15/03/2018,21:09:41,AVENIDA PLUTARCO ELIAS CALLES,SANTA ANITA,IZTACALCO,19.39831467,-99.11851093,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-3,UI-3CD,412352,ATROPELLADO,T,1,N-3.1.6,IZTACCIHUATL,IZTACCIHUATL,METROBUS,NA,NA,NA,SD,NA,NA,NA,LINEA 2,353,NA,NA,NA,OCCISO,OCCISO,25,NA,1,0,PEATON,CCO,386,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
149,22914,12762,GA/181020/01840,20/10/2018,04:53:57,JOAQUIN HERRERA Y ANILLO DE CIRCUNVALACION,ZONA CENTRO,VENUSTIANO CARRANZA,19.43859302,-99.12308897,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-1,UI-1SD,771213,ATROPELLADO,CRUZ,1,ZP3,CONGRESO,CONGRESO,SD,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,DECESO POR ATROPELLAMIENTO,16,NA,1,0,PEATON,CRUZ ROJA/CCO,11,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
150,23513,14252,GA/181115/08562,15/11/2018,21:25:32,SHUMAN,VALLEJO,GUSTAVO A MADERO,19.46772213,-99.1300824,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-4,UI-2CD,820099,ATROPELLADO,CRUZ,1,9,TEPEYAC,TEPEYAC,METROBUS,NA,NA,NA,SD,NA,NA,NA,SD,918,NA,NA,NA,OCCISO,MUERTE POR TRAUMATISMO ,35,NA,1,0,PEATON,CCO,388SAMU,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
151,16941,702,IZ/180120/00347,20/01/2018,00:46:11,EJE6,ACULCO,IZTAPALAPA,19.37331824,-99.10527287,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-2,UI-1SD,337089,DERRAPADO,T,3,SD,GRANJAS,GRANJAS,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,NA,3B8LJ,NA,NA,NA,OCCISO,OCCISO,35,NA,1,0,MOTOCICLISTA,CRUZ ROJA/CCO,24,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,BOTÓN DE AUXILIO
152,17199,1069,IZ/180201/01154,01/02/2018,06:51:34,MANUEL M. LOPEZ,ZAPOTITLA,TLAHUAC,19.30634244,-99.04099068,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-3CD,353280,CAIDA DE PASAJERO,CRUZ,3,O-3.4.2,ZAPOTITLA,ZAPOTITLA,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,NA,5A3VH,NA,NA,NA,OCCISO,FX CRANEOENCEFALICA,57,NA,1,0,PASAJERO,CCO,SD,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,BOTÓN DE AUXILIO
153,17438,1408,IZ/180211/07798,11/02/2018,19:42:41,KILOMETRO 27+200 DE LA CARRETERA FEDERAL XOCHIMILCO OAXTEPEC,SAN MIGUEL (SANTA ANA TLACOTENCO),MILPA ALTA,19.17091242,-99.00145866,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MILPA ALTA,MIL-1,UI-1CD,368084,ATROPELLADO,T,3,O-3.2.4,TECOMITL,TECOMITL,SD,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,OCCISO,32,35 36,1,2,PEATON,CCO,9614,EN EL LUGAR DE LOS HECHOS,2,SD,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
154,17921,2189,IZ/180305/03625,05/03/2018,12:15:37,AVENIDA ERMITA IZTAPALAPA,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,IZTAPALAPA,19.35018465,-99.017946,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-2CD,398085,ATROPELLADO,T,3,SD,SANTA CRUZ,SANTA CRUZ,AUTOBUS DE PASAJEROS,NA,NA,NA,MERCEDES BENZ,NA,NA,NA,14,141021,NA,NA,NA,OCCISO,OCCISO POR ETIOLOGIA A DESCARTAR,76,NA,1,0,PEATON,CRUZ ROJA/CCO,DF13 ,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
155,18545,3179,IZ/180403/08903,03/04/2018,22:32:53,CALZADA IGNACIO ZARAGOZA,JUAN ESCUTIA,IZTAPALAPA,19.39671206,-99.05524508,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-1CD,437776,ATROPELLADO,T,3, O-2.1.1 ,OASIS,OASIS,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,NA,SD,NA,NA,NA,OCCISO,ETIOLOGIA A DETERMINAR,35,NA,1,0,PEATON,CCO,54,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
156,19117,4074,IZ/180430/02302,30/04/2018,08:52:09,PERIFERICO Y ANDROMEDA,CASA BLANCA,IZTAPALAPA,19.33068957,-99.06615064,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-8,UI-1CD,475492,CHOQUE,T,3,O-2.5.2,TEZONCO,TEZONCO,TAXI,MOTOCICLETA,NA,NA,NISSAN,YAMAHA,NA,NA,NA,A4426,SD,NA,NA,OCCISO,POLITRAUMATIZADO  ,25,NA,1,0,MOTOCICLISTA,CCO,MX 061 G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,BOTÓN DE AUXILIO
157,19480,4420,IZ/180516/02728,16/05/2018,09:42:34,GIRASOL,LOMAS DE LA ESTANCIA,IZTAPALAPA,19.3320031,-99.00409541,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-2CD,497411,ATROPELLADO,T,3,O-2.4.8,TEOTONGO,TEOTONGO,AUTOMOVIL,NA,NA,NA,PICK UP,NA,NA,NA,NA,NFK6120,NA,NA,NA,OCCISO,CX TORAX POLITRAUMATIZADO,79,NA,1,0,PEATON,ERUM/CCO,MX022G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-atropellado,EMERGENCIA,BOTÓN DE AUXILIO
158,20410,6196,IZ/180628/09483,28/06/2018,22:51:09,CALLE 3,CHINAMPAC DE JUÁREZ,IZTAPALAPA,19.3846515,-99.0445397,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-3SD,566150,DERRAPADO,T,3,O-2.1.17 ,OASIS,OASIS,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,NA,8S6RM,NA,NA,NA,OCCISO,DECESO POLITRAUMATIZADO,40,NA,1,0,MOTOCICLISTA,ERUM/CCO,MX063G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",cadáver-accidente automovilístico,EMERGENCIA,BOTÓN DE AUXILIO
